station_name,station_number,lat,lon,elev_m,utc_offset,koeppen,climate_region,tract_geoid10,urbanicity,cbsa_code,cbsa_name,lsad10
UT_VERNAL-AP,725705,40.443,-109.513,1604,-7,BSk,Cold & Very Cold,49047968402,rural,46860,"Vernal, UT Micro Area",M2
UT_WENDOVER-USAF-AUX-FIELD,725810,40.721,-114.036,1291,-7,BSk,Cold & Very Cold,49045130600,rural,41620,"Salt Lake City, UT Metro Area",M1
VA_ABINGTON,724058,36.683,-82.033,630,-5,Cfa,Mixed-Humid,51191010401,suburban/small town,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",M1
VA_ACCOMACK-CO,724026,37.647,-75.761,14,-5,Cfa,Mixed-Humid,51001090700,rural,,,
VA_CHARLOTTESVILLE-FAA,724016,38.137,-78.455,192,-5,Cfa,Mixed-Humid,51003010201,rural,16820,"Charlottesville, VA Metro Area",M1
VA_CHESAPEAKE-MUNI-AP,724006,36.666,-76.321,6,-5,Cfa,Mixed-Humid,51550021200,rural,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_NORFOLK-NAS,723085,36.937,-76.289,5,-5,Cfa,Mixed-Humid,51710000902,lower density urban,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VT_BURLINGTON-IAP,726170,44.468,-73.15,101,-5,Dfb,Cold & Very Cold,50007980000,lower density urban,15540,"Burlington-South Burlington, VT Metro Area",M1
WA_FELTS-FLD,727856,47.686,-117.321,594,-8,Csb,Cold & Very Cold,53063012200,suburban/small town,44060,"Spokane, WA Metro Area",M1
WA_SEATTLE-BOEING-FIELD,727935,47.546,-122.315,7,-8,Csb,Marine,53033010900,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WI_GREEN-BAY-AUSTIN-IAP,726450,44.48,-88.137,208,-6,Dfb,Cold & Very Cold,55009940001,suburban/small town,24580,"Green Bay, WI Metro Area",M1
WI_MADISON-DANE-CO-RGNL-AP,726410,43.141,-89.345,261,-6,Dfb,Cold & Very Cold,55025002500,suburban/small town,31540,"Madison, WI Metro Area",M1
WI_MILWAUKEE-MITCHELL-IAP,726400,42.955,-87.905,203,-6,Dfb,Cold & Very Cold,55079021700,lower density urban,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",M1
WI_SOUTHERN-WISC-RGNL-AP,726415,42.617,-89.033,246,-6,Dfb,Cold & Very Cold,55105001400,suburban/small town,27500,"Janesville, WI Metro Area",M1
WV_CHARLESTON-YEAGER-AP,724140,38.38,-81.591,278,-5,Cfa,Mixed-Humid,54039011301,rural,16620,"Charleston, WV Metro Area",M1
WY_CHEYENNE-MUNI-AP,725640,41.158,-104.808,1864,-7,BSk,Cold & Very Cold,56021980801,lower density urban,16940,"Cheyenne, WY Metro Area",M1
VA_CHESTERFIELD-CO-AP,720498,37.4,-77.517,72,-5,Cfa,Mixed-Humid,51041100820,suburban/small town,40060,"Richmond, VA Metro Area",M1
VA_CULPEPER,723098,38.527,-77.859,96,-5,Cfa,Mixed-Humid,51047930400,rural,19020,"Culpeper, VA Micro Area",M2
VA_DANVILLE-FAA-AP,724106,36.573,-79.335,168,-5,Cfa,Mixed-Humid,51143010802,rural,19260,"Danville, VA Metro Area",M1
VA_DAVISON-AAF,724037,38.717,-77.183,22,-5,Cfa,Mixed-Humid,51059421900,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_DENTRESS-NAVAL-AUX-FLD,725172,36.701,-76.129,3,-5,Cfa,Mixed-Humid,51550021102,rural,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_DINWIDDIE-CO,724014,37.183,-77.5,58,-5,Cfa,Mixed-Humid,51053840500,rural,40060,"Richmond, VA Metro Area",M1
VA_EMPORIA-GREENSVILLE,720278,36.687,-77.483,38,-5,Cfa,Mixed-Humid,51081880101,rural,,,
VA_FARMVILLE,724017,37.358,-78.438,127,-5,Cfa,Mixed-Humid,51049930200,rural,40060,"Richmond, VA Metro Area",M1
VA_FRANKLIN-NAAS,723083,36.698,-76.903,12,-5,Cfa,Mixed-Humid,51093280400,rural,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_FT-EUSTIS-FELKER-AAF,723087,37.133,-76.6,3,-5,Cfa,Mixed-Humid,51700032300,suburban/small town,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_FT-PICKETT-BLACKSTO,724015,37.074,-77.958,133,-5,Cfa,Mixed-Humid,51135980100,rural,,,
VA_HAMPTON-ROADS-EXEC,720499,36.783,-76.45,7,-5,Cfa,Mixed-Humid,51550021501,suburban/small town,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_HANOVER-CO-MUNI-AP,723084,37.709,-77.435,61,-5,Cfa,Mixed-Humid,51085320801,suburban/small town,40060,"Richmond, VA Metro Area",M1
VA_HILLSVILLE,724107,36.766,-80.823,820,-5,Cfb,Mixed-Humid,51035080200,rural,,,
VA_HOT-SPRINGS-INGALLS,724115,37.95,-79.817,1156,-5,Cfa,Mixed-Humid,51017920100,rural,,,
VA_LANGLEY-AFB,745980,37.083,-76.36,3,-5,Cfa,Mixed-Humid,51650010200,lower density urban,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_LAWRENCEVILLE-BRUNSWICK-MU,720777,36.773,-77.794,100,-5,Cfa,Mixed-Humid,51025930203,rural,,,
VA_LEE-CO,720768,36.654,-83.218,43,-5,,Mixed-Humid,51105950400,rural,,,
VA_LEESBURG-EXECUTIVE,724055,39.078,-77.558,118,-5,Cfa,Mixed-Humid,51107610604,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_LOUISA,723114,38.01,-77.97,150,-5,Cfa,Mixed-Humid,51109950201,rural,40060,"Richmond, VA Metro Area",M1
VA_LYNCHBURG-RGNL-AP,724100,37.321,-79.206,274,-5,Cfa,Mixed-Humid,51031020200,suburban/small town,31340,"Lynchburg, VA Metro Area",M1
VA_MANASSAS-MUNI(AWOS),724036,38.721,-77.515,58,-5,Cfa,Mixed-Humid,51683910402,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_MARTINSVILLE,745985,36.631,-80.018,286,-5,Cfa,Mixed-Humid,51089010900,rural,32300,"Martinsville, VA Micro Area",M2
VA_MECKLENBURG-BRUNS,724118,36.688,-78.054,134,-5,Cfa,Mixed-Humid,51117930101,rural,,,
VA_MOUNTAIN-EMPIRE,724056,36.895,-81.35,780,-5,Cfb,Mixed-Humid,51173030400,rural,,,
VA_NORFOLK(NEXRAD),724019,36.983,-77.001,32,-5,Cfa,Mixed-Humid,51183870400,rural,40060,"Richmond, VA Metro Area",M1
VA_NORFOLK-IAP,723080,36.904,-76.193,3,-5,Cfa,Mixed-Humid,51710980300,lower density urban,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_NWPT-NEWS-WIMBURG-IAP,723086,37.132,-76.494,10,-5,Cfa,Mixed-Humid,51700032113,lower density urban,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_OCEANA-NAS,723075,36.817,-76.033,7,-5,Cfa,Mixed-Humid,51810045000,suburban/small town,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_ORANGE,722167,38.247,-78.046,143,-5,Cfa,Mixed-Humid,51137110102,rural,,,
VA_PULASKI,724116,37.133,-80.683,641,-5,Cfb,Mixed-Humid,51155210100,suburban/small town,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",M1
VA_QUANTICO-MCAS,724035,38.504,-77.305,3,-5,Cfa,Mixed-Humid,51179010201,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_ROANOKE-RGNL-AP,724110,37.317,-79.974,346,-5,Cfa,Mixed-Humid,51770000300,lower density urban,40220,"Roanoke, VA Metro Area",M1
VA_SHANNON-AP,724033,38.267,-77.449,25,-5,Cfa,Mixed-Humid,51177020201,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_STAFFORD,720317,38.398,-77.456,64,-5,Cfa,Mixed-Humid,51179010204,suburban/small town,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_STAUNTON-SHENANDOAH,724105,38.264,-78.896,366,-5,Cfa,Mixed-Humid,51015070300,rural,44420,"Staunton-Waynesboro, VA Micro Area",M2
VA_SUFFOLK,724007,36.682,-76.602,22,-5,Cfa,Mixed-Humid,51800075701,suburban/small town,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1
VA_TAPPAHANNOCK-ESSEX-C,720501,37.85,-76.883,41,-5,Cfa,Mixed-Humid,51057950800,rural,,,
VA_VIRGINIA-TECH-AP,724113,37.208,-80.408,649,-5,Cfa,Mixed-Humid,51121020700,suburban/small town,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",M1
VA_WALLOPS-ISLAND-UAU,724020,37.937,-75.466,9,-5,Cfa,Mixed-Humid,51001980200,rural,,,
VA_WARRENTON-FAUQUIER-AP,722692,38.586,-77.711,103,-5,Cfa,Mixed-Humid,51061930705,rural,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_WASHINGTON-DC-DULLES-IAP,724030,38.935,-77.447,89,-5,Cfa,Mixed-Humid,51059980200,rural,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_WASHINGTON-DC-REAGAN-AP,724050,38.847,-77.035,4,-5,Cfa,Mixed-Humid,51013980200,lower density urban,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1
VA_WEST-POINT,720285,37.521,-76.765,7,-5,Cfa,Mixed-Humid,51097950500,rural,40060,"Richmond, VA Metro Area",M1
VA_WINCHESTER-RGNL-AP,724053,39.143,-78.144,221,-5,Cfa,Mixed-Humid,51069050900,suburban/small town,49020,"Winchester, VA-WV Metro Area",M1
VA_WISE-LONESOME-PINE,724117,36.988,-82.53,818,-5,Cfa,Mixed-Humid,51195931400,rural,,,
VT_CALEDONIA-COUNTY-AP,720492,44.567,-72.017,362,-5,Cfa,Cold & Very Cold,50005957300,rural,,,
VT_FRANKLIN-CO-STATE-AP,720494,44.933,-73.1,70,-5,Dfb,Cold & Very Cold,50011010100,rural,15540,"Burlington-South Burlington, VT Metro Area",M1
VT_MIDDLEBURY-ST-AP,721028,43.985,-73.095,149,-5,Dfb,Cold & Very Cold,50001960700,rural,,,
VT_MONTPELIER-AP,726145,44.205,-72.565,336,-5,Dfb,Cold & Very Cold,50023954500,rural,12740,"Barre, VT Micro Area",M2
VT_MORRISVILLE-STONE,726114,44.533,-72.615,224,-5,Dfb,Cold & Very Cold,50015953500,rural,,,
VT_NEWPORT-STATE,720493,44.883,-72.233,278,-5,Dfb,Cold & Very Cold,50019951900,rural,,,
VT_RUTLAND-STATE,725165,43.533,-72.95,239,-5,Dfb,Cold & Very Cold,50021963400,rural,40860,"Rutland, VT Micro Area",M2
VT_SPRINGFIELD-HARTNES,726115,43.342,-72.521,173,-5,Dfb,Cold & Very Cold,50027966700,rural,30100,"Lebanon, NH-VT Micro Area",M2
VT_W-H-MORSE-STATE,726166,42.891,-73.247,251,-5,Dfb,Cold & Very Cold,50003971000,rural,13540,"Bennington, VT Micro Area",M2
WA_ARLINGTON-MUNI-AP,727945,48.161,-122.159,41,-8,Csb,Marine,53061053509,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_BELLINGHAM-IAP,727976,48.799,-122.541,45,-8,Csb,Marine,53073000200,suburban/small town,13380,"Bellingham, WA Metro Area",M1
WA_BREMERTON-NATIONAL,727928,47.483,-122.767,135,-8,Csb,Marine,53035092100,suburban/small town,14740,"Bremerton-Silverdale, WA Metro Area",M1
WA_CHEHALIS-CENTRALIA-AP,720254,46.683,-122.983,54,-8,Csb,Marine,53041970800,rural,16500,"Centralia, WA Micro Area",M2
WA_COLVILLE-MUNICIPAL,727873,48.544,-117.884,575,-8,Dfb,Cold & Very Cold,53065950500,suburban/small town,,,
WA_DEER-PARK-AP,727870,47.974,-117.429,672,-8,Csb,Cold & Very Cold,53063010304,rural,44060,"Spokane, WA Metro Area",M1
WA_EASTSOUND-ORCAS-ISLA,722208,48.708,-122.911,9,-8,Csb,Marine,53055960100,rural,,,
WA_ELLENSBURG-BOWERS-FIELD,727883,47.034,-120.531,532,-8,Csb,Cold & Very Cold,53037975300,rural,21260,"Ellensburg, WA Micro Area",M2
WA_EPHRATA-MUNI-AP,727900,47.308,-119.516,382,-8,BSk,Cold & Very Cold,53025010400,rural,34180,"Moses Lake, WA Micro Area",M2
WA_FAIRCHILD-AFB,727855,47.633,-117.65,750,-8,Dsb,Cold & Very Cold,53063013800,suburban/small town,44060,"Spokane, WA Metro Area",M1
WA_FRIDAY-HARBOR,727985,48.52,-123.026,34,-8,Csb,Marine,53055960400,rural,,,
WA_GRAY-AFF-AP,742071,47.083,-122.583,91,-8,Csb,Marine,53053072906,suburban/small town,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_HOQUIAM-AP,727923,46.973,-123.931,4,-8,Csb,Marine,53027001500,rural,10140,"Aberdeen, WA Micro Area",M2
WA_KELSO-WB-AP,727924,46.117,-122.894,6,-8,Csb,Marine,53015001100,lower density urban,31020,"Longview, WA Metro Area",M1
WA_MOSES-LAKE-GRANT-CO-AP,727827,47.193,-119.315,356,-8,BSk,Cold & Very Cold,53025010800,suburban/small town,34180,"Moses Lake, WA Micro Area",M2
WA_OLYMPIA-AP,727920,46.974,-122.905,60,-8,Csb,Marine,53067010800,suburban/small town,36500,"Olympia, WA Metro Area",M1
WA_OMAK,727890,48.461,-119.521,397,-8,Dsb,Cold & Very Cold,53047970500,rural,,,
WA_PANGBORN-MEM,727825,47.397,-120.201,377,-8,Csb,Cold & Very Cold,53017950300,suburban/small town,48300,"Wenatchee-East Wenatchee, WA Metro Area",M1
WA_PASCO,727845,46.27,-119.118,122,-8,BSk,Cold & Very Cold,53021980100,lower density urban,28420,"Kennewick-Pasco-Richland, WA Metro Area",M1
WA_PEARSON-FLD,727918,45.621,-122.654,6,-8,Csb,Marine,53011042600,lower density urban,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",M1
WA_PIERCE-CO-AP-THUN-FLD,720388,47.104,-122.287,164,-8,Csb,Marine,53053073122,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_PORT-ANGELES-CGAS,742010,48.141,-123.414,4,-8,Csb,Marine,53009000700,suburban/small town,38820,"Port Angeles, WA Micro Area",M2
WA_PULLMAN-MOSCOW-RGNL-AP,727857,46.744,-117.116,775,-8,Csb,Cold & Very Cold,53075000600,rural,39420,"Pullman, WA Micro Area",M2
WA_QUILLAYUTE-STATE-AP,727970,47.937,-124.558,56,-8,Cfb,Marine,53009000400,rural,38820,"Port Angeles, WA Micro Area",M2
WA_RENTON-MUNI,727934,47.495,-122.214,5,-8,Csb,Marine,53033025302,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_RICHLAND,727884,46.306,-119.304,120,-8,BSk,Cold & Very Cold,53005010201,suburban/small town,28420,"Kennewick-Pasco-Richland, WA Metro Area",M1
WA_SEATTLE-TACOMA-IAP,727930,47.445,-122.314,112,-8,Csb,Marine,53033028402,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_SHELTON-SANDERSON,727925,47.238,-123.141,84,-8,Csb,Marine,53045960600,rural,43220,"Shelton, WA Micro Area",M2
WA_SKAGIT-RGNL-AP,720272,48.467,-122.417,42,-8,Csb,Marine,53057951900,suburban/small town,34580,"Mount Vernon-Anacortes, WA Metro Area",M1
WA_SNOHOMISH-CO,727937,47.923,-122.283,167,-8,Csb,Marine,53061041901,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_SPOKANE-IAP,727850,47.622,-117.528,717,-8,Dsb,Cold & Very Cold,53063013700,suburban/small town,44060,"Spokane, WA Metro Area",M1
WA_STAMPEDE-PASS,727815,47.277,-121.337,1206,-8,Csb,Cold & Very Cold,53037975100,rural,21260,"Ellensburg, WA Micro Area",M2
WA_TACOMA-MCCHORD-AFB,742060,47.15,-122.483,98,-8,Csb,Marine,53053072901,suburban/small town,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_TACOMA-NARROWS,727938,47.267,-122.576,88,-8,Csb,Marine,53053072408,lower density urban,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",M1
WA_THE-DALLES-MUNI-AP,726988,45.619,-121.166,71,-8,Csb,Cold & Very Cold,53039950200,rural,,,
WA_WALLA-WALLA-CITY-CO-AP,727846,46.095,-118.286,356,-8,Csa,Cold & Very Cold,53071920200,suburban/small town,47460,"Walla Walla, WA Micro Area",M2
WA_WHIDBEY-ISLAND-NAS,720749,48.35,-122.667,14,-8,Csb,Marine,53029970200,suburban/small town,36020,"Oak Harbor, WA Micro Area",M2
WA_WILLIAM-R-FAIRCHILD,727885,48.122,-123.507,83,-8,Csb,Marine,53009000700,suburban/small town,38820,"Port Angeles, WA Micro Area",M2
WA_YAKIMA-AIR-TERMINAL,727810,46.564,-120.535,321,-8,Csb,Cold & Very Cold,53077001100,suburban/small town,49420,"Yakima, WA Metro Area",M1
WI_ANTIGO-LANG(AWOS),726626,45.154,-89.111,463,-6,Dfb,Cold & Very Cold,55067960300,rural,,,
WI_APPLETON-OUTAGAMIE,726457,44.267,-88.517,279,-6,Dfb,Cold & Very Cold,55087012601,suburban/small town,11540,"Appleton, WI Metro Area",M1
WI_ASHLAND-KENNEDY-ME,726419,46.547,-90.918,250,-6,Dfb,Cold & Very Cold,55003950500,rural,,,
WI_BARABOO-WISC-DELLS,726503,43.522,-89.774,297,-6,Dfb,Cold & Very Cold,55111000100,rural,12660,"Baraboo, WI Micro Area",M2
WI_BLACK-RIVER-FALLS-AP,720859,44.251,-90.855,255,-6,Dfb,Cold & Very Cold,55053960100,rural,,,
WI_BOSCOBEL-AP,726438,43.156,-90.678,203,-6,Dfb,Cold & Very Cold,55043960200,rural,38420,"Platteville, WI Micro Area",M2
WI_BURLINGTON-AP,722059,42.69,-88.304,237,-6,Dfb,Cold & Very Cold,55101002401,rural,39540,"Racine, WI Metro Area",M1
WI_CLINTONVILLE-MUNI,726502,44.614,-88.731,250,-6,Dfb,Cold & Very Cold,55135101100,rural,,,
WI_CUMBERLAND-MUNI,720929,45.506,-91.981,378,-6,Dfb,Cold & Very Cold,55005000300,rural,,,
WI_EAGLE-RIVER-UNION,726504,45.932,-89.269,500,-6,Dfb,Cold & Very Cold,55125950500,rural,,,
WI_EAU-CLAIRE-CO-AP,726435,44.867,-91.488,269,-6,Dfb,Cold & Very Cold,55017010100,lower density urban,20740,"Eau Claire, WI Metro Area",M1
WI_FOND-DU-LAC-CO,726506,43.77,-88.491,242,-6,Dfb,Cold & Very Cold,55039040700,suburban/small town,22540,"Fond du Lac, WI Metro Area",M1
WI_HAYWARD-MUNI-AP,726508,46.03,-91.443,368,-6,Dfb,Cold & Very Cold,55113100500,rural,,,
WI_JUNEAU-DODGE-CO,726509,43.426,-88.703,285,-6,Dfa,Cold & Very Cold,55027961100,rural,13180,"Beaver Dam, WI Micro Area",M2
WI_KENOSHA-RGNL-AP,726505,42.595,-87.938,223,-6,Dfb,Cold & Very Cold,55059000601,suburban/small town,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",M1
WI_LA-CROSSE-MUNI-AP,726430,43.879,-91.253,198,-6,Dfa,Cold & Very Cold,55063010300,suburban/small town,29100,"La Crosse, WI-MN Metro Area",M1
WI_LADYSMITH,723758,45.497,-91.001,377,-6,Dfb,Cold & Very Cold,55107960100,rural,,,
WI_LAND-O-LAKES,723123,46.15,-89.217,519,-6,Dfb,Cold & Very Cold,55125950200,rural,,,
WI_LONE-ROCK-FAA-AP,726416,43.211,-90.187,218,-6,Dfb,Cold & Very Cold,55111000800,rural,12660,"Baraboo, WI Micro Area",M2
WI_MADELINE-ISLAND,720835,46.789,-90.759,19,-6,,Cold & Very Cold,55003950800,rural,,,
WI_MANITOWAC-MUNI(AWOS),726455,44.133,-87.667,198,-6,Dfb,Cold & Very Cold,55071000100,rural,31820,"Manitowoc, WI Micro Area",M2
WI_MANITOWISH-WATERS,720887,46.117,-89.883,491,-6,Dfb,Cold & Very Cold,55125950600,rural,,,
WI_MARSHFIELD-MUNI,726574,44.638,-90.188,381,-6,Dfb,Cold & Very Cold,55141010500,suburban/small town,32270,"Marshfield-Wisconsin Rapids, WI Micro Area",M2
WI_MCCOY(USA-AF),726437,43.967,-90.733,252,-6,Dfb,Cold & Very Cold,55081950200,rural,,,
WI_MENOMONIE-AFLD,720327,44.892,-91.868,272,-6,Dfb,Cold & Very Cold,55033970500,rural,32860,"Menomonie, WI Micro Area",M2
WI_MERRILL-MUNI-AP,726449,45.199,-89.711,401,-6,Dfb,Cold & Very Cold,55069960700,rural,32980,"Merrill, WI Micro Area",M2
WI_MILWAUKEE-TIMMERMAN,726405,43.109,-88.031,223,-6,Dfb,Cold & Very Cold,55079000501,lower density urban,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",M1
WI_MINERAL-POINT,726507,42.887,-90.236,356,-6,Dfb,Cold & Very Cold,55049950300,rural,31540,"Madison, WI Metro Area",M1
WI_MINOCQUA-WOODRUFF,726404,45.928,-89.731,496,-6,Dfb,Cold & Very Cold,55125950700,rural,,,
WI_MONROE-MUNI,726414,42.615,-89.591,330,-6,Dfb,Cold & Very Cold,55045960300,rural,33820,"Monroe, WI Micro Area",M2
WI_MOSINEE-CENTRAL-WI,726465,44.783,-89.667,389,-6,Dfb,Cold & Very Cold,55073001201,suburban/small town,48140,"Wausau, WI Metro Area",M1
WI_NEW-RICHMOND,722179,45.15,-92.533,303,-6,Dfb,Cold & Very Cold,55109120501,rural,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",M1
WI_OSCEOLA,726418,45.308,-92.69,275,-6,Dfb,Cold & Very Cold,55095960800,rural,,,
WI_PHILLIPS-PRICE-CO,726468,45.709,-90.402,456,-6,Dfb,Cold & Very Cold,55099970500,rural,,,
WI_PLATTEVILLE-MUNI,720586,42.683,-90.45,312,-6,Dfb,Cold & Very Cold,55043960800,rural,38420,"Platteville, WI Micro Area",M2
WI_PRAIRIE-DU-CHIEN,726444,43.019,-91.124,201,-6,Dfa,Cold & Very Cold,55023960400,rural,,,
WI_RACINE-J-H-BATTEN,726424,42.759,-87.818,203,-6,Dfb,Cold & Very Cold,55101001201,lower density urban,39540,"Racine, WI Metro Area",M1
WI_RHINELANDER-ONEIDA,727415,45.631,-89.482,502,-6,Dfb,Cold & Very Cold,55085970500,rural,,,
WI_RICE-LAKE-MUNI-AP,726467,45.419,-91.773,336,-6,Dfb,Cold & Very Cold,55005000800,rural,,,
WI_SHAWANO-MUNI-AP,720589,44.783,-88.55,248,-6,Dfb,Cold & Very Cold,55115100400,suburban/small town,,,
WI_SHEBOYGAN,726425,43.775,-87.849,228,-6,Dfb,Cold & Very Cold,55117010602,suburban/small town,43100,"Sheboygan, WI Metro Area",M1
WI_SIREN,722183,45.823,-92.373,301,-6,Dfb,Cold & Very Cold,55013970700,rural,,,
WI_STEVENS-POINT,726426,44.55,-89.533,338,-6,Dfb,Cold & Very Cold,55097960500,rural,44620,"Stevens Point, WI Micro Area",M2
WI_STURGEON-BAY,726458,44.85,-87.417,220,-6,Dfb,Cold & Very Cold,55029100800,rural,,,
WI_SUPERIOR,726427,46.689,-92.094,205,-6,Dfb,Cold & Very Cold,55031020800,suburban/small town,20260,"Duluth, MN-WI Metro Area",M1
WI_TAYLOR-CO,726417,45.101,-90.303,448,-6,Dfb,Cold & Very Cold,55119960600,rural,,,
WI_TOMAHAWK,722332,45.469,-89.806,452,-6,Dfb,Cold & Very Cold,55069960300,rural,32980,"Merrill, WI Micro Area",M2
WI_VOLK-FLD-ANG,726436,43.933,-90.267,278,-6,Dfb,Cold & Very Cold,55057100200,rural,,,
WI_WATERTOWN,726464,43.167,-88.717,249,-6,Dfa,Cold & Very Cold,55055100100,rural,48020,"Watertown-Fort Atkinson, WI Micro Area",M2
WI_WAUKESHA-CO-AP,726409,43.041,-88.237,277,-6,Dfb,Cold & Very Cold,55133203000,lower density urban,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",M1
WI_WAUPACA-MUNI-AP,720343,44.333,-89.02,251,-6,Dfb,Cold & Very Cold,55135100700,rural,,,
WI_WAUSAU-MUNI-AP,726463,44.927,-89.625,366,-6,Dfb,Cold & Very Cold,55073000800,lower density urban,48140,"Wausau, WI Metro Area",M1
WI_WEST-BEND-MUNI,726413,43.417,-88.133,269,-6,Dfb,Cold & Very Cold,55131400104,suburban/small town,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",M1
WI_WISCONSIN-RAPIDS,726452,44.359,-89.837,309,-6,Dfb,Cold & Very Cold,55141011300,rural,32270,"Marshfield-Wisconsin Rapids, WI Micro Area",M2
WI_WITTMAN-RGNL-AP,726456,43.987,-88.556,239,-6,Dfb,Cold & Very Cold,55139001400,lower density urban,36780,"Oshkosh-Neenah, WI Metro Area",M1
WV_BECKLEY-RALEIGH-CO-MEM-AP,724120,37.784,-81.123,760,-5,Cfb,Cold & Very Cold,54081000802,suburban/small town,13220,"Beckley, WV Micro Area",M2
WV_BLUEFIELD-MERCER-CO,724125,37.298,-81.204,870,-5,Cfb,Mixed-Humid,54055001700,rural,14140,"Bluefield, WV-VA Micro Area",M2
WV_BUCKHANNON,720328,39.0,-80.274,498,-5,Cfa,Cold & Very Cold,54097966600,rural,,,
WV_ELKINS-ELKINS-RANDOLPH-CO-,724170,38.89,-79.855,595,-5,Dfb,Cold & Very Cold,54083966400,rural,,,
WV_GREENBRIER-VALLEY,724127,37.867,-80.4,701,-5,Cfa,Cold & Very Cold,54025950400,rural,,,
WV_HARRISON-MARION-RGN,724175,39.302,-80.224,367,-5,Cfa,Cold & Very Cold,54033032101,suburban/small town,17220,"Clarksburg, WV Micro Area",M2
WV_HUNTINGTON-TRI-STATE-AP,724250,38.365,-82.555,251,-5,Cfa,Mixed-Humid,54099020400,suburban/small town,26580,"Huntington-Ashland, WV-KY-OH Metro Area",M1
WV_MARTINSBURG-E-WV-RGNL-AP,724177,39.404,-77.975,165,-5,Cfa,Mixed-Humid,54003972000,suburban/small town,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",M1
WV_MORGANTOWN-HART-FIELD,724176,39.65,-79.921,373,-5,Cfb,Cold & Very Cold,54061010600,lower density urban,34060,"Morgantown, WV Metro Area",M1
WV_PARKERSBURG-WOOD-CO-AP,724273,39.339,-81.444,245,-5,Cfa,Mixed-Humid,54107010601,rural,37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area",M1
WV_WHEELING-OHIO-CO-AP,724275,40.17,-80.644,364,-5,Cfa,Cold & Very Cold,54069002000,suburban/small town,48540,"Wheeling, WV-OH Metro Area",M1
WY_AFTON-MUNI,720516,42.711,-110.942,1896,-7,Cfa,Cold & Very Cold,56023978100,rural,,,
WY_ALPHA-BURNS,720977,41.333,-104.267,1667,-7,BSk,Cold & Very Cold,56021002000,rural,16940,"Cheyenne, WY Metro Area",M1
WY_BIG-PINEY(AMOS),726710,42.578,-110.11,2118,-7,Dfb,Cold & Very Cold,56035000101,rural,,,
WY_BOYSEN,721036,43.467,-108.389,2225,-7,BSk,Cold & Very Cold,56013940201,rural,40180,"Riverton, WY Micro Area",M2
