zip_code,zcta,county_geoid,county_label,cbsa_code,cbsa_label,state,climate_region,urbanicity,urbanicity_short,allocation_ratio,match_type,uncertainty_note,source_version,latitude,longitude
81302,81301,08067,,20420,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12750,12750,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81303,81303,08067,,20420,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23310,23310,51131,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81321,81321,08083,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12751,12751,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81325,81325,08113,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23313,23310,51131,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81326,81326,08067,,20420,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12752,12752,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81327,81327,08083,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23314,23314,51093,,47260,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81329,81326,08067,,20420,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12754,12754,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81330,81330,08083,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23315,23315,51093,,47260,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81332,81332,08033,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12764,12764,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81334,81334,08083,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23316,23316,51131,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81335,81335,08083,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12765,12765,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81401,81401,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23354,23354,51131,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81402,81401,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12766,12766,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81410,81410,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23356,23356,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81411,81411,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12767,12767,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81413,81413,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23357,23357,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81414,81410,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12768,12768,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81418,81418,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23358,23358,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81419,81419,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12769,12769,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81420,81419,08029,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23359,23359,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81422,81422,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12770,12770,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81424,81424,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23389,23389,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81425,81425,08085,,33940,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12771,12771,36071,,28880,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81426,81426,08113,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
23395,23395,51001,,,,VA,Mixed-Humid,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
81427,81427,08091,,,,CO,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
12775,12775,36105,,33910,,NY,Cold & Very Cold,,,1.0,HUD-USPS ZIP-COUNTY (residential ratio); one row per ZIP×county retained,ZCTA from the supplied ZIP→ZCTA relationship file (ZIP and ZCTA remain distinct geographies). CBSA is the ZIP's primary HUD ZIP-CBSA match; confirm county→CBSA membership against the OMB delineation.,HUD-USPS ZIP crosswalk Q1 2025,,
